tenure,monthly_charges_cap,app_usage_min_per_week,complaint_count_6m,engagement_score,churn_flag,contract_One year,contract_Two year,internet_service_Fiber optic,internet_service_No,payment_method_Credit card (automatic),payment_method_Electronic check,payment_method_Mailed check,tenure_bucket_7-24,tenure_bucket_25-48,tenure_bucket_49+,monthly_charges_bin_Med-Low,monthly_charges_bin_Med-High,monthly_charges_bin_High
8,77.68,463,1,0.869,0,False,False,True,False,False,True,False,True,False,False,True,False,False
58,13.91,365,0,0.567,0,False,False,False,True,False,False,True,False,False,True,False,False,False
38,73.1,295,1,0.677,0,False,False,False,False,False,False,True,False,True,False,True,False,False
11,136.54,490,1,0.591,0,False,False,True,False,False,False,False,True,False,False,False,False,True
31,134.09,524,0,0.675,1,True,False,True,False,False,False,True,False,True,False,False,False,True
9,102.04,163,0,0.256,0,False,False,False,True,False,False,True,True,False,False,False,True,False
33,55.14,189,0,0.7,0,False,False,True,False,False,True,False,False,True,False,True,False,False
3,27.8,219,0,0.244,1,False,False,True,False,False,False,True,False,False,False,False,False,False
50,65.08,442,0,0.497,1,False,False,True,False,True,False,False,False,False,True,True,False,False
19,84.39,498,0,0.593,0,False,False,True,False,True,False,False,True,False,False,False,True,False
53,93.08,10,1,0.497,1,False,False,False,False,False,True,False,False,False,True,False,True,False
66,31.48,562,0,0.623,0,False,True,False,True,False,True,False,False,False,True,False,False,False
5,40.94,228,0,0.503,1,False,False,False,True,False,False,True,False,False,False,False,False,False
60,34.19,584,2,0.945,1,False,False,True,False,False,False,False,False,False,True,False,False,False
43,133.33,160,0,0.556,0,False,False,True,False,False,False,True,False,True,False,False,False,True
67,29.64,535,5,0.723,0,True,False,False,False,True,False,False,False,False,True,False,False,False
40,135.79,240,5,0.537,0,False,False,True,False,True,False,False,False,True,False,False,False,True
64,52.73,123,0,0.292,1,False,False,False,True,False,True,False,False,False,True,True,False,False
19,69.89,180,2,0.483,0,True,False,True,False,False,True,False,True,False,False,True,False,False
46,95.23,127,0,0.289,1,False,True,False,False,False,True,False,False,True,False,False,True,False
22,136.04,452,0,0.623,0,False,False,True,False,False,False,True,True,False,False,False,False,True
13,145.83,198,1,0.403,0,False,False,True,False,False,False,False,True,False,False,False,False,True
64,25.62,596,1,1.072,0,False,False,True,False,True,False,False,False,False,True,False,False,False
9,51.53,508,0,0.799,0,False,True,False,True,False,True,False,True,False,False,True,False,False
37,11.27,15,2,0.307,1,True,False,True,False,False,False,True,False,True,False,False,False,False
61,41.43,358,1,0.321,0,True,False,False,False,False,False,False,False,False,True,False,False,False
61,125.8,111,0,0.361,1,False,False,False,True,False,False,False,False,False,True,False,False,True
55,55.19,186,0,0.188,0,False,True,False,True,True,False,False,False,False,True,True,False,False
31,10.34,22,0,0.057,1,False,False,True,False,False,True,False,False,True,False,False,False,False
8,18.83,522,0,0.976,0,False,True,True,False,False,False,True,True,False,False,False,False,False
53,87.93,50,0,0.5,0,False,False,True,False,False,False,False,False,False,True,False,True,False
7,98.4,283,1,0.666,1,False,False,True,False,False,False,True,True,False,False,False,True,False
27,126.4,252,5,0.332,1,False,False,False,False,False,False,True,False,True,False,False,False,True
48,105.23,313,0,0.633,0,False,False,False,False,False,False,True,False,True,False,False,True,False
21,26.04,277,3,0.434,0,False,False,True,False,False,False,False,True,False,False,False,False,False
9,51.3,27,0,0.547,1,False,False,False,False,False,False,True,True,False,False,True,False,False
19,136.62,354,0,0.31,0,False,False,True,False,False,False,True,True,False,False,False,False,True
39,100.5,352,0,0.347,0,False,False,False,True,True,False,False,False,True,False,False,True,False
67,108.93,352,0,0.654,0,False,False,True,False,False,True,False,False,False,True,False,True,False
20,62.77,200,2,0.387,0,False,False,False,False,False,False,True,True,False,False,True,False,False
30,115.74,62,0,0.118,1,False,False,True,False,False,False,True,False,True,False,False,False,True
68,116.94,434,0,0.689,0,True,False,True,False,False,False,True,False,False,True,False,False,True
30,104.32,509,0,0.46,0,False,False,True,False,False,True,False,False,True,False,False,True,False
50,95.53,219,0,0.763,0,False,False,True,False,True,False,False,False,False,True,False,True,False
57,18.93,166,2,0.17,0,False,False,False,False,False,False,True,False,False,True,False,False,False
6,38.34,573,0,0.992,0,False,False,False,False,False,False,False,False,False,False,False,False,False
35,91.15,543,2,0.558,1,False,False,False,True,False,False,False,False,True,False,False,True,False
17,131.65,425,0,0.8,0,False,False,False,False,True,False,False,True,False,False,False,False,True
53,145.66,131,0,0.315,1,False,False,True,False,True,False,False,False,False,True,False,False,True
69,134.81,509,3,0.665,1,True,False,True,False,True,False,False,False,False,True,False,False,True
19,113.7,44,0,0.273,1,True,False,False,False,False,False,True,True,False,False,False,True,False
34,65.66,463,2,0.936,1,False,False,True,False,False,False,True,False,True,False,True,False,False
61,108.71,574,2,0.889,1,False,False,False,False,True,False,False,False,False,True,False,True,False
61,118.71,23,1,0.405,0,True,False,True,False,False,False,True,False,False,True,False,False,True
11,10.36,103,1,0.157,0,False,False,True,False,False,False,False,True,False,False,False,False,False
71,69.22,523,0,0.928,0,False,False,True,False,False,False,False,False,False,True,True,False,False
35,24.8,424,1,0.735,0,False,False,False,True,False,False,True,False,True,False,False,False,False
62,132.44,244,1,0.64,0,True,False,True,False,True,False,False,False,False,True,False,False,True
42,137.18,39,0,0.364,0,False,False,True,False,False,False,False,False,True,False,False,False,True
59,35.93,489,0,0.93,0,False,False,True,False,True,False,False,False,False,True,False,False,False
6,102.35,51,1,0.25,0,False,False,True,False,False,True,False,False,False,False,False,True,False
53,65.04,227,1,0.404,0,True,False,True,False,False,True,False,False,False,True,True,False,False
41,97.37,13,0,0.444,0,False,True,False,False,False,True,False,False,True,False,False,True,False
9,71.46,485,0,0.583,0,True,False,False,False,False,False,False,True,False,False,True,False,False
30,67.66,233,0,0.63,1,False,False,False,True,True,False,False,False,True,False,True,False,False
31,69.89,104,0,0.509,1,False,False,True,False,False,True,False,False,True,False,True,False,False
50,70.13,80,1,0.281,0,False,False,True,False,False,False,True,False,False,True,True,False,False
42,103.76,394,0,0.483,1,False,False,False,True,True,False,False,False,True,False,False,True,False
17,122.12,581,0,0.724,0,True,False,True,False,False,False,True,True,False,False,False,False,True
3,81.53,574,0,0.755,1,False,False,True,False,True,False,False,False,False,False,False,True,False
44,53.88,597,4,0.789,0,False,False,True,False,False,False,True,False,True,False,True,False,False
50,141.39,136,3,0.413,1,False,False,False,True,False,True,False,False,False,True,False,False,True
42,51.37,94,4,0.258,1,False,False,False,False,False,True,False,False,True,False,True,False,False
67,16.76,66,0,0.351,0,False,True,False,False,False,True,False,False,False,True,False,False,False
34,73.92,223,4,0.442,1,False,False,True,False,True,False,False,False,True,False,True,False,False
60,27.56,560,0,0.571,1,False,True,True,False,False,False,False,False,False,True,False,False,False
33,77.59,559,1,0.585,0,False,False,True,False,False,True,False,False,True,False,True,False,False
58,132.32,23,0,0.374,0,True,False,False,True,False,True,False,False,False,True,False,False,True
55,138.91,209,3,0.333,0,True,False,False,False,True,False,False,False,False,True,False,False,True
60,129.55,122,0,0.314,1,False,False,True,False,False,False,True,False,False,True,False,False,True
20,36.4,311,5,0.544,1,True,False,False,False,True,False,False,True,False,False,False,False,False
66,97.41,7,2,0.57,0,False,False,False,False,True,False,False,False,False,True,False,True,False
43,116.53,411,2,0.836,0,False,False,False,True,False,False,True,False,True,False,False,False,True
19,130.8,253,3,0.495,0,False,False,False,False,False,False,True,True,False,False,False,False,True
13,128.2,278,4,0.478,1,False,False,True,False,False,True,False,True,False,False,False,False,True
22,63.43,482,3,0.651,0,False,False,False,True,False,False,False,True,False,False,True,False,False
32,64.69,329,0,0.743,0,False,False,False,False,True,False,False,False,True,False,True,False,False
28,33.22,261,0,0.62,0,False,False,True,False,False,False,True,False,True,False,False,False,False
26,138.32,100,0,0.324,1,False,False,False,True,False,True,False,False,True,False,False,False,True
14,128.36,589,2,0.717,0,False,False,False,False,False,False,False,True,False,False,False,False,True
26,75.24,516,2,0.799,1,False,False,True,False,False,True,False,False,True,False,True,False,False
14,73.96,41,1,0.154,1,False,False,True,False,True,False,False,True,False,False,True,False,False
41,147.23,563,0,0.667,0,False,False,False,True,False,True,False,False,True,False,False,False,True
18,141.89,110,0,0.108,1,False,False,True,False,True,False,False,True,False,False,False,False,True
0,57.59,454,2,0.644,0,True,False,False,False,False,True,False,False,False,False,True,False,False
47,98.82,19,0,0.099,0,False,False,False,True,False,True,False,False,True,False,False,True,False
54,121.73,531,2,0.805,0,False,False,False,True,True,False,False,False,False,True,False,False,True
26,129.48,158,0,0.228,0,False,False,True,False,True,False,False,False,True,False,False,False,True
10,144.25,514,0,0.757,0,True,False,False,False,False,False,True,True,False,False,False,False,True
21,56.09,144,0,0.588,1,False,False,False,False,False,True,False,True,False,False,True,False,False
40,81.73,571,0,1.045,0,False,True,False,False,False,False,True,False,True,False,False,True,False
58,19.46,509,5,0.742,0,False,True,False,False,False,False,True,False,False,True,False,False,False
5,34.18,522,2,0.556,1,False,False,True,False,False,False,False,False,False,False,False,False,False
11,71.61,560,1,0.819,0,True,False,False,True,False,False,False,True,False,False,True,False,False
57,52.92,422,0,0.44,0,True,False,True,False,True,False,False,False,False,True,True,False,False
14,94.3,500,0,0.591,1,False,True,False,False,False,False,True,True,False,False,False,True,False
50,28.77,540,0,0.772,1,False,False,False,False,False,False,False,False,False,True,False,False,False
23,28.41,509,0,0.409,1,False,False,True,False,False,True,False,True,False,False,False,False,False
47,110.0,297,0,0.665,0,True,False,True,False,False,False,True,False,True,False,False,True,False
19,55.78,546,0,0.716,1,True,False,True,False,False,False,False,True,False,False,True,False,False
31,141.71,512,0,0.873,0,False,True,False,True,False,False,False,False,True,False,False,False,True
64,73.53,550,2,0.816,0,False,True,False,False,True,False,False,False,False,True,True,False,False
5,17.89,239,0,0.381,1,False,False,True,False,False,True,False,False,False,False,False,False,False
52,73.49,417,0,0.821,0,False,True,False,True,False,False,False,False,False,True,True,False,False
47,108.77,49,0,0.298,0,False,False,False,False,True,False,False,False,True,False,False,True,False
51,83.37,564,0,0.514,1,False,False,False,False,False,False,False,False,False,True,False,True,False
68,75.38,231,0,0.251,1,False,False,True,False,False,False,False,False,False,True,True,False,False
70,116.39,587,3,0.677,1,True,False,False,False,False,False,True,False,False,True,False,False,True
69,125.31,44,0,0.53,0,True,False,True,False,False,False,False,False,False,True,False,False,True
10,140.88,13,0,0.325,0,False,False,True,False,False,False,True,True,False,False,False,False,True
42,118.82,373,0,0.416,1,False,True,False,False,False,False,False,False,True,False,False,False,True
42,36.14,58,3,0.229,0,False,False,True,False,False,False,False,False,True,False,False,False,False
61,102.94,328,0,0.416,0,False,False,False,False,False,False,True,False,False,True,False,True,False
45,110.94,537,2,0.71,0,False,False,False,True,False,False,False,False,True,False,False,True,False
8,87.5,331,1,0.6,1,False,False,False,False,False,False,False,True,False,False,False,True,False
44,137.57,40,0,0.424,0,False,True,True,False,True,False,False,False,True,False,False,False,True
37,32.54,394,0,0.591,0,False,True,False,False,True,False,False,False,True,False,False,False,False
9,18.62,33,2,0.041,0,False,False,True,False,False,False,False,True,False,False,False,False,False
16,39.66,473,4,0.803,1,False,False,True,False,True,False,False,True,False,False,False,False,False
60,50.18,19,0,0.571,0,False,False,False,True,False,True,False,False,False,True,True,False,False
22,11.23,46,2,0.015,0,False,False,True,False,True,False,False,True,False,False,False,False,False
27,117.78,303,0,0.468,1,False,True,True,False,True,False,False,False,True,False,False,False,True
60,77.07,87,0,0.227,1,True,False,False,True,False,True,False,False,False,True,True,False,False
72,49.8,554,2,0.675,0,False,True,True,False,False,False,True,False,False,True,True,False,False
49,62.55,515,0,0.958,0,False,False,False,True,False,False,True,False,False,True,True,False,False
17,96.0,529,1,0.622,1,False,False,False,True,False,True,False,True,False,False,False,True,False
0,134.89,273,0,0.228,0,False,False,False,True,False,True,False,False,False,False,False,False,True
33,27.1,137,5,0.414,0,False,True,False,False,False,False,False,False,True,False,False,False,False
15,117.17,236,1,0.661,1,False,False,False,False,False,False,True,True,False,False,False,False,True
66,96.45,545,0,0.517,0,True,False,False,True,False,False,False,False,False,True,False,True,False
65,48.14,371,0,0.774,0,True,False,False,True,False,False,False,False,False,True,True,False,False
60,121.93,406,0,0.649,0,False,False,True,False,False,True,False,False,False,True,False,False,True
30,17.49,584,0,0.75,0,True,False,False,True,False,False,True,False,True,False,False,False,False
64,44.04,292,0,0.791,0,False,False,True,False,False,False,False,False,False,True,False,False,False
1,109.06,558,0,0.664,0,True,False,False,False,True,False,False,False,False,False,False,True,False
57,110.53,268,4,0.346,0,False,True,True,False,False,False,True,False,False,True,False,True,False
48,15.04,507,3,0.863,0,False,True,True,False,False,False,True,False,True,False,False,False,False
63,142.44,114,0,0.379,1,False,False,False,True,False,False,False,False,False,True,False,False,True
54,135.32,28,0,0.403,0,True,False,False,False,False,True,False,False,False,True,False,False,True
70,112.37,108,2,0.259,1,False,False,False,False,False,False,True,False,False,True,False,True,False
69,96.82,176,5,0.47,0,False,False,False,False,True,False,False,False,False,True,False,True,False
36,120.46,479,0,0.528,1,False,False,False,False,False,False,True,False,True,False,False,False,True
29,56.42,45,0,0.437,0,False,False,False,True,False,False,True,False,True,False,True,False,False
39,43.8,532,2,0.763,1,False,False,False,True,False,True,False,False,True,False,False,False,False
44,55.23,99,1,0.207,0,True,False,True,False,False,True,False,False,True,False,True,False,False
38,134.95,154,0,0.17,1,False,False,False,False,False,False,False,False,True,False,False,False,True
9,140.71,79,0,0.311,0,False,False,False,False,False,False,True,True,False,False,False,False,True
43,121.04,159,0,0.413,0,False,False,False,True,False,False,False,False,True,False,False,False,True
62,129.35,275,0,0.482,1,False,False,False,False,False,True,False,False,False,True,False,False,True
53,139.85,503,2,0.879,0,False,False,False,True,True,False,False,False,False,True,False,False,True
24,12.24,483,1,0.642,0,False,True,False,True,False,False,True,True,False,False,False,False,False
10,49.63,89,0,0.497,0,False,True,True,False,False,True,False,True,False,False,True,False,False
60,78.28,469,0,0.802,1,False,False,True,False,False,False,True,False,False,True,True,False,False
36,21.73,153,0,0.361,0,False,False,False,False,True,False,False,False,True,False,False,False,False
28,22.83,133,0,0.407,1,False,False,True,False,False,False,True,False,True,False,False,False,False
52,27.12,84,0,0.26,1,False,False,False,False,False,True,False,False,False,True,False,False,False
53,146.2,43,0,0.225,0,False,False,False,True,False,False,True,False,False,True,False,False,True
2,13.35,458,0,0.591,0,False,False,True,False,False,False,True,False,False,False,False,False,False
36,73.45,320,0,0.535,1,True,False,True,False,True,False,False,False,True,False,True,False,False
20,45.29,128,1,0.244,0,False,False,True,False,True,False,False,True,False,False,False,False,False
62,113.19,584,4,1.032,1,False,False,True,False,False,True,False,False,False,True,False,True,False
15,17.94,321,3,0.372,1,False,False,True,False,False,False,True,True,False,False,False,False,False
6,43.24,109,0,0.397,1,False,True,False,False,False,False,True,False,False,False,False,False,False
36,131.47,115,2,0.314,1,False,False,False,False,False,False,False,False,True,False,False,False,True
66,46.85,378,0,0.782,0,True,False,False,False,False,False,True,False,False,True,True,False,False
5,146.64,439,1,0.557,1,False,True,True,False,False,False,True,False,False,False,False,False,True
71,17.4,236,0,0.668,0,False,False,False,True,False,True,False,False,False,True,False,False,False
14,135.71,241,0,0.559,0,True,False,True,False,False,True,False,True,False,False,False,False,True
56,14.41,272,0,0.331,0,False,True,True,False,True,False,False,False,False,True,False,False,False
35,87.75,182,0,0.49,0,False,False,False,True,True,False,False,False,True,False,False,True,False
5,113.58,339,0,0.536,1,True,False,True,False,True,False,False,False,False,False,False,True,False
66,44.15,279,5,0.316,0,True,False,False,False,True,False,False,False,False,True,False,False,False
24,28.21,271,2,0.388,0,False,True,True,False,False,False,True,True,False,False,False,False,False
31,13.85,198,0,0.195,1,False,False,True,False,False,True,False,False,True,False,False,False,False
21,101.31,424,0,0.75,0,False,False,True,False,False,True,False,True,False,False,False,True,False
49,46.51,91,4,0.475,0,True,False,True,False,True,False,False,False,False,True,True,False,False
58,47.19,230,0,0.263,0,True,False,False,False,False,False,False,False,False,True,True,False,False
20,24.41,232,2,0.264,1,True,False,True,False,False,False,True,True,False,False,False,False,False
20,148.35049999999998,58,1,0.589,0,False,False,False,False,False,False,False,True,False,False,False,False,True
3,44.48,531,0,0.502,0,False,False,True,False,True,False,False,False,False,False,False,False,False
41,52.51,250,0,0.41,0,False,False,False,False,False,False,True,False,True,False,True,False,False
43,24.29,537,0,0.931,1,False,True,True,False,False,False,False,False,True,False,False,False,False
1,112.43,399,0,0.891,0,False,False,False,True,True,False,False,False,False,False,False,True,False
23,59.66,144,0,0.151,1,True,False,False,False,False,False,False,True,False,False,True,False,False
12,24.9,199,1,0.291,1,False,False,True,False,False,False,True,True,False,False,False,False,False
48,62.45,255,2,0.635,0,False,False,True,False,False,False,False,False,True,False,True,False,False
12,124.87,44,1,0.178,0,True,False,False,False,False,False,False,True,False,False,False,False,True
58,118.43,340,0,0.549,1,False,True,True,False,True,False,False,False,False,True,False,False,True
67,110.21,581,3,0.862,0,False,False,False,True,False,False,False,False,False,True,False,True,False
70,97.33,47,0,0.093,1,False,False,False,False,False,False,False,False,False,True,False,True,False
45,20.83,389,0,0.72,0,False,False,True,False,False,False,False,False,True,False,False,False,False
8,62.09,468,1,0.445,0,False,True,True,False,False,False,False,True,False,False,True,False,False
8,49.19,229,0,0.439,0,False,False,True,False,False,False,True,True,False,False,True,False,False
65,116.42,32,0,0.388,0,True,False,True,False,False,False,False,False,False,True,False,False,True
45,97.6,79,0,0.39,0,False,False,False,True,False,False,True,False,True,False,False,True,False
45,141.59,393,0,0.588,1,False,False,False,True,False,False,False,False,True,False,False,False,True
2,91.92,368,3,0.851,0,False,False,True,False,False,True,False,False,False,False,False,True,False
3,35.6,316,0,0.262,1,False,False,False,False,False,False,True,False,False,False,False,False,False
54,79.87,351,0,0.554,0,False,True,True,False,True,False,False,False,False,True,True,False,False
49,32.46,85,0,0.331,1,False,False,False,True,False,False,True,False,False,True,False,False,False
7,103.26,421,2,0.554,0,False,True,True,False,True,False,False,True,False,False,False,True,False
35,21.74,532,1,0.819,0,False,False,True,False,False,False,False,False,True,False,False,False,False
52,24.95,308,1,0.458,0,False,False,False,True,False,True,False,False,False,True,False,False,False
21,76.9,406,5,0.457,1,False,False,True,False,True,False,False,True,False,False,True,False,False
47,122.26,230,0,0.586,0,False,False,True,False,False,True,False,False,True,False,False,False,True
64,32.97,179,0,0.555,1,False,True,True,False,False,False,False,False,False,True,False,False,False
12,66.75,144,0,0.515,0,False,False,True,False,False,True,False,True,False,False,True,False,False
26,113.36,191,3,0.399,0,False,True,True,False,False,True,False,False,True,False,False,True,False
1,34.02,97,0,0.303,1,True,False,True,False,True,False,False,False,False,False,False,False,False
56,26.09,519,0,0.448,1,False,False,False,True,True,False,False,False,False,True,False,False,False
71,90.77,447,0,0.581,1,True,False,True,False,True,False,False,False,False,True,False,True,False
30,115.91,105,0,0.612,0,False,False,False,False,False,False,True,False,True,False,False,False,True
6,99.28,104,1,0.22,0,True,False,True,False,False,False,True,False,False,False,False,True,False
66,61.97,80,0,0.521,1,False,False,True,False,False,False,False,False,False,True,True,False,False
69,20.08,361,0,0.373,0,False,True,True,False,False,False,False,False,False,True,False,False,False
13,71.1,481,3,0.734,1,False,False,False,False,False,False,True,True,False,False,True,False,False
4,127.68,495,3,0.781,0,False,False,True,False,False,False,True,False,False,False,False,False,True
60,34.81,91,1,0.468,1,False,False,False,False,False,False,False,False,False,True,False,False,False
10,41.98,328,4,0.65,0,True,False,False,True,False,False,False,True,False,False,False,False,False
21,139.13,72,0,0.415,0,False,False,False,True,False,False,True,True,False,False,False,False,True
52,80.47,288,1,0.727,0,True,False,True,False,False,False,False,False,False,True,True,False,False
0,29.57,475,0,0.617,1,False,False,True,False,False,False,True,False,False,False,False,False,False
65,95.04,563,1,0.567,0,True,False,False,False,False,False,False,False,False,True,False,True,False
70,121.81,55,5,0.333,1,False,True,False,False,True,False,False,False,False,True,False,False,True
22,46.35,139,0,0.519,0,False,True,True,False,False,False,False,True,False,False,True,False,False
2,11.99,123,1,0.194,1,False,True,True,False,False,False,False,False,False,False,False,False,False
28,101.09,600,1,0.58,0,False,True,False,True,True,False,False,False,True,False,False,True,False
16,54.36,372,0,0.271,0,False,False,True,False,False,False,False,True,False,False,True,False,False
7,94.36,145,0,0.475,1,True,False,True,False,True,False,False,True,False,False,False,True,False
55,16.42,579,0,0.771,0,False,False,True,False,False,False,True,False,False,True,False,False,False
53,55.73,430,0,0.513,1,False,True,True,False,False,False,False,False,False,True,True,False,False
71,56.61,26,4,0.126,0,False,True,True,False,False,True,False,False,False,True,True,False,False
33,104.2,241,4,0.215,0,False,True,False,True,False,False,True,False,True,False,False,True,False
34,35.25,245,1,0.656,0,True,False,False,False,True,False,False,False,True,False,False,False,False
72,33.54,55,0,0.635,1,True,False,False,False,False,False,False,False,False,True,False,False,False
19,76.96,224,0,0.664,1,False,False,False,True,False,True,False,True,False,False,True,False,False
64,39.1,124,0,0.675,1,True,False,True,False,False,False,False,False,False,True,False,False,False
50,55.36,81,0,0.4,1,False,False,True,False,False,False,False,False,False,True,True,False,False
40,74.94,404,0,0.604,0,False,False,True,False,False,False,False,False,True,False,True,False,False
5,12.15,268,0,0.473,0,True,False,True,False,False,True,False,False,False,False,False,False,False
60,17.5,212,0,0.267,0,False,False,True,False,False,True,False,False,False,True,False,False,False
4,79.21,504,0,0.75,0,False,False,True,False,False,False,False,False,False,False,True,False,False
72,92.87,594,0,0.486,0,False,False,True,False,True,False,False,False,False,True,False,True,False
51,23.89,552,0,0.608,0,False,False,False,True,False,True,False,False,False,True,False,False,False
54,63.22,183,0,0.513,1,False,True,True,False,False,False,True,False,False,True,True,False,False
63,31.77,305,3,0.284,1,True,False,False,True,False,False,True,False,False,True,False,False,False
64,100.89,85,0,0.179,0,True,False,False,False,False,False,True,False,False,True,False,True,False
2,144.6,339,0,0.391,1,False,False,True,False,False,False,True,False,False,False,False,False,True
5,139.86,458,2,0.747,1,False,False,True,False,True,False,False,False,False,False,False,False,True
39,137.16,87,0,0.078,0,False,False,True,False,True,False,False,False,True,False,False,False,True
47,143.02,426,0,0.699,0,False,False,False,False,False,False,True,False,True,False,False,False,True
56,134.93,584,1,0.744,0,False,False,False,True,False,True,False,False,False,True,False,False,True
6,61.29,376,4,0.491,1,True,False,True,False,True,False,False,False,False,False,True,False,False
52,116.59,383,0,0.6,1,False,False,False,False,False,False,True,False,False,True,False,False,True
48,81.64,446,0,0.726,0,False,False,True,False,True,False,False,False,True,False,False,True,False
59,63.06,45,4,0.203,1,False,False,True,False,False,False,False,False,False,True,True,False,False
38,45.46,531,4,0.862,1,False,False,False,True,True,False,False,False,True,False,False,False,False
63,123.77,371,1,0.715,1,False,False,True,False,False,False,True,False,False,True,False,False,True
68,65.75,431,2,0.473,1,False,True,True,False,False,True,False,False,False,True,True,False,False
37,109.03,581,0,0.918,0,False,True,True,False,False,False,False,False,True,False,False,True,False
27,79.85,453,3,0.645,1,False,False,False,False,False,True,False,False,True,False,True,False,False
24,10.28,89,2,0.461,0,False,False,False,True,False,True,False,True,False,False,False,False,False
16,83.75,594,0,1.008,0,True,False,True,False,False,False,False,True,False,False,False,True,False
24,48.83,541,3,0.687,0,False,True,False,False,False,False,True,True,False,False,True,False,False
60,138.26,133,1,0.206,1,True,False,False,True,True,False,False,False,False,True,False,False,True
30,75.35,152,0,0.436,0,True,False,False,True,False,True,False,False,True,False,True,False,False
14,114.97,256,4,0.463,1,False,True,True,False,False,False,False,True,False,False,False,True,False
5,118.9,344,1,0.503,0,False,True,False,True,False,False,False,False,False,False,False,False,True
28,140.46,426,1,0.519,1,False,True,False,True,False,True,False,False,True,False,False,False,True
32,89.89,23,0,0.498,0,False,False,True,False,False,False,True,False,True,False,False,True,False
71,102.82,521,0,0.639,1,False,False,True,False,False,True,False,False,False,True,False,True,False
8,112.0,453,0,0.591,1,False,False,True,False,False,False,False,True,False,False,False,True,False
11,61.62,352,0,0.295,1,False,False,True,False,False,False,True,True,False,False,True,False,False
59,40.29,544,1,0.93,0,False,False,True,False,False,True,False,False,False,True,False,False,False
31,11.76,212,0,0.66,0,True,False,True,False,True,False,False,False,True,False,False,False,False
49,128.82,21,3,0.342,0,False,True,True,False,False,False,True,False,False,True,False,False,True
34,31.61,284,0,0.682,1,False,False,True,False,False,False,True,False,True,False,False,False,False
67,56.03,475,0,0.947,0,False,False,False,False,True,False,False,False,False,True,True,False,False
4,17.4,286,1,0.633,0,False,False,False,False,True,False,False,False,False,False,False,False,False
0,48.67,235,2,0.71,1,True,False,True,False,False,False,True,False,False,False,True,False,False
62,11.74,308,0,0.723,0,False,False,False,True,True,False,False,False,False,True,False,False,False
54,21.62,16,3,0.168,1,True,False,True,False,False,False,False,False,False,True,False,False,False
35,124.59,472,0,0.596,0,False,True,False,False,False,False,False,False,True,False,False,False,True
71,115.0,138,0,0.446,0,False,True,False,False,True,False,False,False,False,True,False,True,False
62,131.14,488,2,0.486,1,False,False,False,False,False,True,False,False,False,True,False,False,True
45,116.9,157,2,0.613,1,False,False,True,False,False,True,False,False,True,False,False,False,True
54,122.82,2,0,0.181,0,False,False,False,True,False,False,False,False,False,True,False,False,True
67,113.88,185,1,0.275,1,False,False,False,True,False,False,True,False,False,True,False,True,False
11,54.93,526,2,0.511,1,False,False,False,False,False,False,True,True,False,False,True,False,False
20,79.23,357,1,0.713,1,False,True,True,False,False,False,False,True,False,False,True,False,False
56,43.12,574,4,0.821,1,False,False,False,True,True,False,False,False,False,True,False,False,False
53,13.08,397,0,0.822,0,False,False,True,False,False,False,False,False,False,True,False,False,False
29,105.68,245,1,0.74,1,False,False,True,False,False,True,False,False,True,False,False,True,False
35,100.6,412,5,0.396,1,True,False,False,False,False,True,False,False,True,False,False,True,False
16,10.21,183,0,0.427,0,True,False,True,False,False,True,False,True,False,False,False,False,False
48,56.99,144,0,0.33,1,False,False,True,False,False,False,False,False,True,False,True,False,False
60,42.36,460,0,0.797,1,True,False,True,False,False,False,False,False,False,True,False,False,False
4,123.33,366,0,0.691,1,False,True,True,False,True,False,False,False,False,False,False,False,True
54,36.62,290,1,0.397,0,False,False,True,False,False,False,False,False,False,True,False,False,False
7,34.91,247,0,0.161,1,False,True,False,False,False,False,False,True,False,False,False,False,False
30,147.38,486,0,0.65,1,False,False,False,True,False,True,False,False,True,False,False,False,True
14,83.82,443,0,0.938,1,False,False,True,False,False,False,False,True,False,False,False,True,False
52,22.79,47,0,0.302,0,False,False,True,False,False,True,False,False,False,True,False,False,False
71,135.75,408,1,0.934,1,False,False,True,False,True,False,False,False,False,True,False,False,True
53,111.4,195,0,0.365,0,False,False,False,False,False,False,False,False,False,True,False,True,False
22,47.52,280,0,0.588,1,False,False,False,True,False,False,False,True,False,False,True,False,False
69,49.23,70,0,0.523,1,False,False,True,False,False,True,False,False,False,True,True,False,False
21,46.7,477,4,0.742,0,False,False,True,False,False,False,True,True,False,False,True,False,False
63,79.88,376,2,0.733,0,False,False,True,False,True,False,False,False,False,True,True,False,False
5,47.94,223,0,0.62,1,False,False,False,False,False,False,False,False,False,False,True,False,False
65,129.66,517,1,0.533,0,False,False,True,False,False,False,False,False,False,True,False,False,True
0,84.31,143,0,0.282,0,False,False,True,False,False,False,True,False,False,False,False,True,False
50,85.77,367,0,0.47,0,False,False,False,True,False,False,False,False,False,True,False,True,False
72,124.85,162,0,0.305,0,False,False,False,True,False,False,True,False,False,True,False,False,True
17,85.41,453,1,0.824,0,False,False,False,False,False,True,False,True,False,False,False,True,False
15,48.76,555,0,0.802,1,False,False,False,False,False,True,False,True,False,False,True,False,False
56,146.54,578,1,0.791,1,False,True,False,True,False,False,True,False,False,True,False,False,True
29,59.4,471,1,0.893,0,False,False,False,False,True,False,False,False,True,False,True,False,False
